[20:35:21] Payload Node: 02  PM10: 3.00  PM2.5: 2.80  lat: -1000.000000, lng: -1000.000000
[20:36:25] Payload Node: 02  PM10: 2.10  PM2.5: 2.00  lat: -1000.000000, lng: -1000.000000
[20:37:29] Payload Node: 02  PM10: 2.20  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[20:38:31] Payload Node: 02  PM10: 2.60  PM2.5: 2.40  lat: 36.793545, lng: 127.150085
[20:39:35] Payload Node: 02  PM10: 2.30  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[20:40:39] Payload Node: 02  PM10: 2.20  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[20:41:43] Payload Node: 02  PM10: 2.30  PM2.5: 2.20  lat: -1000.000000, lng: -1000.000000
[20:42:47] Payload Node: 02  PM10: 2.50  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[20:43:51] Payload Node: 02  PM10: 2.50  PM2.5: 2.40  lat: -1000.000000, lng: -1000.000000
[20:44:53] Payload Node: 02  PM10: 2.50  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[20:45:57] Payload Node: 02  PM10: 2.40  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[20:47:01] Payload Node: 02  PM10: 3.30  PM2.5: 3.10  lat: -1000.000000, lng: -1000.000000
[20:48:05] Payload Node: 02  PM10: 2.60  PM2.5: 2.40  lat: -1000.000000, lng: -1000.000000
[20:49:09] Payload Node: 02  PM10: 4.70  PM2.5: 3.10  lat: -1000.000000, lng: -1000.000000
[20:50:13] Payload Node: 02  PM10: 3.20  PM2.5: 3.00  lat: -1000.000000, lng: -1000.000000
[20:51:17] Payload Node: 02  PM10: 3.00  PM2.5: 2.80  lat: -1000.000000, lng: -1000.000000
[20:52:21] Payload Node: 02  PM10: 2.30  PM2.5: 2.20  lat: -1000.000000, lng: -1000.000000
[20:53:25] Payload Node: 02  PM10: 2.10  PM2.5: 2.00  lat: -1000.000000, lng: -1000.000000
[20:54:27] Payload Node: 02  PM10: 3.70  PM2.5: 3.40  lat: -1000.000000, lng: -1000.000000
[20:55:31] Payload Node: 02  PM10: 2.50  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[20:56:35] Payload Node: 02  PM10: 2.50  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
